partOf,source,title,date,genre,link,theatre,city,country
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000c4,Rob Roy,,Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=15,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000c6,"The Horse & the Widow; Or, Long Life to the Dead Letter of the Law",,Petite Piece,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=17,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000b5,The Turnpike Gate,,Musical Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=0,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000b6,The Two Prisoners of Lyons,,Melodrama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=1,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000cd,"Luke and the Sailor; Or, Philip's Return",,Melo-Drame,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=24,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000d8,"The Widow Or, a Lesson for Lovers",,Laughable Interlude,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=35,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000d9,"The Village Lawyer; Or, How to Get a Coat Without Money",,Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=36,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000fe,"The Laughing & Crying Philosophers. Or, Which Is Best",,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=73,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000c7,The School of Reform,,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=18,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000b6,"The Dead Alive!! Or, the Doctor in Love",,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=1,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000cd,The Unknown,,Melo-Drame,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=24,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000d0,"The Civilian; Or, Cymon Bumpkin in London",,Burletta,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=27,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000d4,The Preservation of Venice,,Tragedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=31,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000d7,"Deaf as a Post Or, Supper and Wine at Seven Shillings a Head",,Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=34,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000d9,"Charles Ii. Or, the Merry Monarch",,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=36,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000fa,The Heir of Sarmatia,,Melo-Dramatic Piece,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=69,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000d5,The Preservation of Venice,,Melodrama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=32,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000d8,"The Heir at Law; Or, Chandler Turned Lord",,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=35,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000d9,The Solitary of the Heath,,Melodrama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=36,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000fd,"The Black Spectre; Or, the Jew, the German, and the Smuggler",,Spectacle,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=72,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000100,"Zorinski; Or, the Fate of Poland",,Play,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=75,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000102,"The Natural Son; Or, the Unfortunate Mother",,Play,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=77,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000b7,"Father & Son; Or, the Point of Honour",,Play,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=2,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000bf,"The Pilot, Or, a Storm at Sea",,Nautical Burletta,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=10,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000ff,"Manfredi Or, the Mysterious Hermit",,Grand Dramatic Spectacle,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=74,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000104,"Method in Madness; Or, a Trip to Lancaster",,Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=79,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000bb,"Jane Shore; Or, the Unhappy Favourite",,Tragedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=6,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000cc,Fatal Marriage,,Tragedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=23,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000e0,"Harlequin, Or, the House of Magic",,Comic Pantomime,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=43,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000e7,"Tom & Jerry Or, Life in London, Both in the Ups and Downs of Life",,Extravaganza,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=50,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000ff,"The Idiot Witness Or, the Noble Tar",,Melo-Drame,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=74,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000100,The King & Miller,,Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=75,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000ba,"Thirty Years of a Gambler's Life; Or, the Hut of the Red Mountain",,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=5,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000be,"Macbeth, King of Scotland",,Tragedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=9,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000c5,Gil Blas; Or the Robber of Santillane,,Melo-Drame,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=16,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000cb,Clari. Or the Maid of Milan,,Operatic Melo-Drame,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=22,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000cf,"Pilot; Or, a Storm at Sea",,Nautical Burletta,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=26,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000d3,"Or, a Storm at Sea",,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=30,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000d6,"The Three Hunchbacks Or, the Sabre Grinders of Damascus",,Laughable Piece,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=33,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000e6,"The Fatal Snow Storm Or, the Exile of Siberia",,Grand Melo-Dramatic Spectacle,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=49,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000f1,"Don Juan Or, the Libertine Destroyed",,Serious Pantomime,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=60,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000f2,Strange Faces,,Comic Display,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=61,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000f8,"Fortune's Frolic; Or, Ploughman Turned Lord",,Diverting Entertainment,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=67,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000e2,John Bull; Or an Englishman's Fireside,,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=45,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000e4,Concert,,Concert,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=47,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000ec,"Hastings Or, the Unhappy Favourite",,Historical Melo-Drame,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=55,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000ed,"A Peep Behind the Curtain! Or, the Actors in an Uproar",,Laughable Prelude,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=56,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000f1,Wonderful Flight,,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=60,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000f1,"Quadrille; Or, a Quarrel for What",,Petit Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=60,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000f5,Internal Oratory,,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=64,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000fd,"The Pilot, Or, a Storm at Sea",,Nautical Burletta,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=72,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000ec,"Tom & Jerry Or, Life in London",,Extravaganza,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=55,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000f2,"A Trip to Taunton Races; Or, a Roland for Your Oliver",,Musical Afterpiece,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=61,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000f9,Man in the Moon,,Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=68,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000103,Libertine,,Ballet of Action,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=78,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000105,The Benevolent Jew; Or the Reclaimed Son,,Melo-Drame,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=80,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000108,White Fox Chase Through Greenland,,Comic Piece,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=83,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x00010c,"Stratagem; Or, the Husband Reclaimed",,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=87,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000fc,"Clock Has Struck; Or, the Midnight Hour",,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=71,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000114,"The Derbyshire Assassins. Or, the Blind Mine",,Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=95,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000107,"The Old Oak Chest Or, the Smuggler's Son and the Robber's Daughter",,Melo-Drame,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=82,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000109,The Three Last Letters of the Alphabet,,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=84,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x00011d,"Sparbuto; Or, the Bandit's Bride",,Melo-Drame,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=104,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000102,"London Merchant, Or, the Unfortunate Apprentice",,Tragedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=77,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000104,"Pilot; Or, a Storm at Sea",,Burletta,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=79,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000107,Sleep Walker,,Interlude,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=82,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000108,Children in the Wood,,Musical Piece,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=83,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x00010c,Sig. Blitz and His Son,,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=87,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x00010c,Four Italian Dinner Plates,,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=87,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000111,"Florence mc.carthy Or, Life in Ireland",,Melo-Dramatic Spectacle,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=92,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000116,"Serf; Or, the Rival Brothers",,Tragedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=97,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000116,"The Lottery Ticket; Or, the Lawyer and His Clerk",,Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=97,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000108,"The Woman of Fashion; Or, Am I Found Out",,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=83,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000121,The Dandy Cobler,,Laughable Piece,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=108,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000125,The Wedding Day,,Interlude,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=112,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000125,The Rendezvous; Or Lovers in All Corners,,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=112,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x0000b9,"Raymond & Agnes Or, the Bleeding Nun",,Melo-Dramatic Romance,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=4,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000123,"The Spaniards, Or, the Hero of Peru",,Play,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=110,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000123,The Dumb Savoyard and His Monkey,,Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=110,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000126,"The Mountain Hag; Or, the Fatal Glen of Lorin",,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=113,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000127,Ella Rosenberg,,Melodrama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=114,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000120,"Tekeli; Or, the Siege of Montgatz",,Melodrama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=107,Hull theatres,Hull,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589178.0x000127,The Fair Penitent,,Tragedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589178.0x000002#?cv=114,Hull theatres,Hull,England
